,Northeast,South,West,SalesID,ProductGroup_BL,ProductGroup_MG,ProductGroup_SSL,ProductGroup_TEX,ProductGroup_TTT,ProductGroup_WL,SalePrice,YearMade,MachineHoursCurrentMeter
396,0,1,0,1140939,0,0,0,1,0,0,66000,2002,3023.0
397,0,1,0,1140944,0,0,0,1,0,0,24000,1999,2378.0
398,0,1,0,1140959,1,0,0,0,0,0,24500,2004,3120.0
399,0,1,0,1140969,0,0,0,0,1,0,13500,1997,9224.0
400,0,0,1,1140972,0,0,1,0,0,0,14500,2005,321.0
401,0,0,1,1140978,1,0,0,0,0,0,20500,2003,3308.0
402,0,0,1,1140981,0,0,0,0,1,0,48500,2002,5859.0
403,0,1,0,1140984,0,0,0,1,0,0,102000,2007,2584.0
404,0,0,1,1141003,0,0,0,0,1,0,50000,2005,1725.0
405,0,0,1,1141008,0,0,1,0,0,0,15000,2006,1077.0
406,1,0,0,1141016,0,0,0,0,1,0,45000,1987,15260.0
407,0,0,0,1141018,0,0,1,0,0,0,17500,2007,1535.0
408,0,1,0,1141019,0,0,0,0,0,1,79000,2005,406.0
409,0,1,0,1141020,0,0,1,0,0,0,11500,2004,1770.0
410,0,1,0,1141021,0,0,0,0,1,0,99000,1994,7948.0
411,1,0,0,1141022,0,0,0,1,0,0,14500,1996,9956.0
412,0,1,0,1141025,0,0,0,1,0,0,25000,1991,1566.0
413,0,0,1,1141026,0,0,1,0,0,0,13000,2004,661.0
414,0,1,0,1141027,0,0,0,1,0,0,44000,1996,7259.0
415,0,0,0,1141030,0,1,0,0,0,0,25000,1989,1033.0
416,0,0,1,1141031,1,0,0,0,0,0,11000,1997,4844.0
417,0,0,1,1141041,0,0,0,1,0,0,71000,2006,3183.0
418,0,1,0,1141045,0,0,1,0,0,0,12500,2005,776.0
419,0,1,0,1141050,0,0,0,0,0,1,55000,2005,2559.0
420,0,1,0,1141067,0,0,0,1,0,0,56000,1997,3748.0
421,0,1,0,1141068,0,0,0,1,0,0,88000,2004,5169.0
422,0,0,0,1141073,0,0,0,0,0,1,30000,1999,16608.0
423,0,1,0,1141074,0,0,0,0,0,1,30000,1978,26372.0
424,1,0,0,1141079,0,0,0,1,0,0,70000,2003,191.0
425,0,1,0,1141082,1,0,0,0,0,0,23500,2000,3311.0
426,0,1,0,1141083,0,0,1,0,0,0,12000,2004,2224.0
427,0,1,0,1141090,0,0,0,0,1,0,25500,2000,2122.0
428,0,0,0,1141094,1,0,0,0,0,0,18000,2002,147.0
429,0,0,0,1141097,0,0,1,0,0,0,11000,1999,3428.0
430,0,1,0,1141101,0,0,0,1,0,0,23000,2005,214.0
431,0,1,0,1141113,0,0,1,0,0,0,14500,2002,1202.0
432,0,1,0,1141115,0,0,0,0,0,1,84000,2000,6126.0
433,0,1,0,1141118,0,0,1,0,0,0,18000,2002,1558.0
434,0,0,0,1141121,0,0,0,0,0,1,70000,1998,15996.0
435,0,1,0,1141123,1,0,0,0,0,0,26000,2004,1947.0
436,0,0,1,1141129,0,0,0,1,0,0,43000,2000,10427.0
437,0,0,1,1141131,0,0,0,1,0,0,34000,1999,8557.0
438,0,1,0,1141137,0,0,0,0,1,0,43000,2002,5508.0
439,0,1,0,1141140,0,0,1,0,0,0,10000,1993,1056.0
440,0,0,0,1141147,0,0,1,0,0,0,13500,2002,293.0
441,0,1,0,1141152,0,0,0,0,1,0,55000,2005,253.0
442,0,0,1,1141166,0,0,0,0,0,1,56000,2003,6184.0
443,0,1,0,1141167,1,0,0,0,0,0,29000,2001,4272.0
444,0,0,0,1141168,0,0,0,1,0,0,24000,2006,37.0
445,0,0,0,1141172,0,0,0,0,0,1,35000,2005,2513.0
446,0,0,1,1141176,1,0,0,0,0,0,33000,2007,123.0
447,0,1,0,1141183,1,0,0,0,0,0,30500,2003,220.0
448,0,1,0,1141185,0,1,0,0,0,0,119000,2000,4997.0
449,0,1,0,1141186,0,0,0,1,0,0,87500,2003,11751.0
450,0,0,1,1141189,0,0,0,0,0,1,30000,1979,21148.0
451,0,1,0,1141199,0,0,1,0,0,0,15500,2002,487.0
452,0,0,1,1141202,1,0,0,0,0,0,28500,2000,1813.0
453,0,1,0,1141207,1,0,0,0,0,0,25000,1999,4269.0
454,0,0,0,1141208,0,0,0,1,0,0,47000,2000,3242.0
455,0,1,0,1141213,0,1,0,0,0,0,43000,1983,3624.0
456,0,1,0,1141219,0,0,0,1,0,0,83000,2006,1628.0
457,0,0,0,1141225,0,0,0,0,0,1,65000,2002,10418.0
458,0,1,0,1141229,1,0,0,0,0,0,32000,2003,956.0
459,0,0,1,1141233,0,0,0,1,0,0,39000,2000,10097.0
460,0,1,0,1141234,1,0,0,0,0,0,13500,1993,7756.0
461,0,0,1,1141237,1,0,0,0,0,0,28000,2004,1550.0
462,0,0,1,1141239,1,0,0,0,0,0,26500,2002,3876.0
463,0,1,0,1141240,1,0,0,0,0,0,34000,2001,1918.0
464,0,1,0,1141242,0,0,0,1,0,0,47000,2001,5247.0
465,0,0,0,1141252,0,0,1,0,0,0,10000,2001,848.0
466,0,0,0,1141253,0,0,0,0,1,0,77000,1998,1788.0
467,0,0,0,1141262,0,0,1,0,0,0,10500,2003,575.0
468,0,1,0,1141266,1,0,0,0,0,0,12500,2006,2357.0
469,1,0,0,1141267,0,0,0,0,1,0,46000,2006,1582.0
470,0,1,0,1141271,0,0,0,0,1,0,83000,1997,5788.0
471,0,0,1,1141275,0,0,0,0,1,0,36000,2000,2148.0
472,0,1,0,1141278,0,1,0,0,0,0,128000,2004,8930.0
473,0,1,0,1141282,0,0,1,0,0,0,10500,1998,1899.0
474,1,0,0,1141284,1,0,0,0,0,0,18000,2003,88.0
475,0,1,0,1141287,0,0,0,0,0,1,17000,2001,5725.0
476,0,0,1,1141297,0,0,0,1,0,0,86000,2004,2120.0
477,0,1,0,1141299,1,0,0,0,0,0,19000,2000,2269.0
478,0,1,0,1141303,1,0,0,0,0,0,18000,2005,1031.0
479,0,1,0,1141307,0,0,0,0,1,0,68000,2007,2248.0
480,0,1,0,1141309,0,0,1,0,0,0,6500,2003,3237.0
481,0,0,1,1141310,0,0,1,0,0,0,12000,2002,7738.0
482,0,1,0,1141311,1,0,0,0,0,0,37000,2002,2262.0
483,0,1,0,1141313,0,0,1,0,0,0,16000,2001,249.0
484,0,0,1,1141318,1,0,0,0,0,0,31000,2001,3502.0
485,0,1,0,1141319,1,0,0,0,0,0,35000,2002,3125.0
486,0,1,0,1141323,0,0,0,1,0,0,22500,2004,775.0
487,0,1,0,1141335,1,0,0,0,0,0,25000,2000,1254.0
488,0,1,0,1141337,0,0,0,0,0,1,61000,1999,7448.0
489,0,1,0,1141339,0,0,0,0,0,1,59000,2003,6590.0
490,0,1,0,1141346,0,0,1,0,0,0,16000,2007,447.0
491,0,0,1,1141353,0,1,0,0,0,0,110000,1997,16648.0
492,0,0,0,1141355,0,0,0,0,1,0,57000,1999,8510.0
493,0,0,0,1141358,0,0,0,0,0,1,45000,2001,15407.0
494,0,1,0,1141362,1,0,0,0,0,0,20500,2000,3675.0
495,0,1,0,1141365,0,0,0,1,0,0,13500,2003,1338.0
496,0,0,1,1141370,0,0,0,1,0,0,21500,1998,6381.0
497,0,0,0,1141388,0,0,0,1,0,0,20500,1997,8643.0
498,0,0,0,1141391,0,0,0,0,0,1,28500,1990,9316.0
499,0,1,0,1141394,0,0,0,1,0,0,44000,2000,5443.0
500,0,0,0,1141396,1,0,0,0,0,0,17500,1997,248.0
501,0,0,1,1141397,0,0,1,0,0,0,6750,1997,1041.0
502,0,1,0,1141400,0,1,0,0,0,0,32000,1991,2285.0
503,0,1,0,1141401,1,0,0,0,0,0,21500,1999,2839.0
504,0,0,0,1141403,0,0,0,1,0,0,49000,2003,7096.0
505,0,1,0,1141408,0,0,0,1,0,0,24000,1993,144.0
506,0,1,0,1141412,0,1,0,0,0,0,42000,2006,1413.0
507,0,1,0,1141413,0,0,1,0,0,0,15000,2001,437.0
508,0,1,0,1141428,0,0,1,0,0,0,17000,2002,367.0
509,0,1,0,1141438,0,0,0,0,1,0,27000,1993,11730.0
510,1,0,0,1141441,0,0,0,0,0,1,40000,1988,26477.0
511,0,1,0,1141442,0,0,0,0,1,0,23000,2005,13.0
512,0,0,0,1141445,0,0,0,0,1,0,36000,1999,8455.0
513,0,0,0,1141447,0,0,1,0,0,0,8500,1998,3986.0
514,0,0,0,1141449,1,0,0,0,0,0,29000,2002,3245.0
515,0,0,0,1141451,0,0,1,0,0,0,12000,1996,1247.0
516,1,0,0,1141453,1,0,0,0,0,0,17500,2000,7498.0
517,1,0,0,1141454,0,0,0,0,1,0,45000,2006,1122.0
518,0,1,0,1141457,0,0,0,1,0,0,96000,2007,2989.0
519,1,0,0,1141458,1,0,0,0,0,0,19000,1990,3566.0
520,0,1,0,1141465,0,0,0,0,0,1,80250,2003,3623.0
521,0,0,1,1141466,0,0,0,1,0,0,14500,2004,1347.0
522,0,0,1,1141467,0,0,0,1,0,0,102000,1999,16584.0
523,0,1,0,1141468,0,0,1,0,0,0,11500,2005,1189.0
524,0,1,0,1141470,0,0,0,0,1,0,35000,2004,1400.0
525,1,0,0,1141472,1,0,0,0,0,0,37000,2002,4633.0
526,0,1,0,1141474,0,0,1,0,0,0,16000,2002,1116.0
527,0,1,0,1141477,0,0,0,0,1,0,30000,1997,1518.0
528,1,0,0,1141480,1,0,0,0,0,0,27000,2000,1972.0
529,0,1,0,1141481,0,0,0,1,0,0,16500,2002,1425.0
530,0,1,0,1141482,0,0,0,0,0,1,24000,2001,12046.0
531,1,0,0,1141490,0,0,1,0,0,0,12000,2001,1245.0
532,1,0,0,1141491,0,0,0,0,0,1,30000,2001,1108.0
533,0,1,0,1141494,0,0,0,1,0,0,56000,2004,561.0
534,0,1,0,1141501,0,0,0,1,0,0,106000,2005,1814.0
535,0,0,1,1141513,0,0,0,1,0,0,47000,1998,6312.0
536,0,1,0,1141514,0,0,0,0,1,0,19500,2000,10410.0
537,0,0,0,1141515,0,0,1,0,0,0,17500,2003,359.0
538,1,0,0,1141516,0,0,0,0,0,1,21000,1989,5547.0
539,0,1,0,1141517,0,1,0,0,0,0,63000,1990,5673.0
540,0,1,0,1141518,0,0,1,0,0,0,11500,1999,1255.0
541,0,0,1,1141521,0,0,0,0,0,1,74000,2006,4001.0
542,0,0,1,1141525,0,0,0,0,0,1,38000,1996,10506.0
543,1,0,0,1141530,0,0,0,1,0,0,14500,1999,4712.0
544,0,1,0,1141536,0,0,0,0,0,1,51000,1998,11349.0
545,0,1,0,1141539,0,0,0,1,0,0,13500,2005,1708.0
546,0,0,1,1141547,0,0,1,0,0,0,16500,2004,302.0
547,0,1,0,1141553,0,0,0,0,0,1,66000,2008,11.0
548,1,0,0,1141559,0,0,0,0,0,1,53000,2001,6482.0
549,0,1,0,1141560,0,0,1,0,0,0,5000,2008,2444.0
550,1,0,0,1141572,0,1,0,0,0,0,10500,1981,5536.0
551,0,1,0,1141582,0,0,0,1,0,0,38500,1994,15870.0
552,0,0,1,1141584,0,0,0,0,1,0,19500,1998,4139.0
553,0,1,0,1141587,0,0,0,0,1,0,42000,2002,2309.0
554,0,0,1,1141588,1,0,0,0,0,0,36000,2003,2536.0
555,1,0,0,1141589,0,0,0,1,0,0,98000,2003,4475.0
556,0,1,0,1141595,0,0,0,0,1,0,24500,2006,398.0
557,0,0,0,1141598,0,0,0,0,1,0,61000,2002,4702.0
558,0,1,0,1141600,1,0,0,0,0,0,10500,1994,6927.0
559,0,1,0,1141601,0,0,0,0,0,1,46000,1998,9445.0
560,0,1,0,1141604,0,0,0,1,0,0,42000,1998,14799.0
561,0,1,0,1141611,0,0,0,1,0,0,25000,1998,4594.0
562,0,1,0,1141613,0,0,0,1,0,0,11000,2004,2965.0
563,0,0,1,1141624,0,0,1,0,0,0,9000,2001,1681.0
564,0,0,0,1141629,0,0,1,0,0,0,7500,1998,1767.0
565,0,0,0,1141635,0,0,0,1,0,0,24500,1996,5537.0
566,0,1,0,1141652,0,0,1,0,0,0,14000,2003,2044.0
567,0,0,0,1141659,0,0,0,0,1,0,27500,2002,1744.0
568,0,0,0,1141665,0,0,1,0,0,0,7000,1998,1570.0
569,0,1,0,1141669,0,0,1,0,0,0,7500,1998,1466.0
570,0,1,0,1141677,1,0,0,0,0,0,31000,2002,1318.0
571,0,1,0,1141678,1,0,0,0,0,0,32000,2002,2232.0
572,0,0,1,1141682,0,0,0,0,1,0,42500,1999,2181.0
573,0,1,0,1141683,0,0,0,0,1,0,14500,1970,1019.0
574,0,0,1,1141685,0,0,0,1,0,0,64000,2006,4639.0
575,0,1,0,1141686,0,0,0,1,0,0,65000,2001,7488.0
576,0,1,0,1141689,1,0,0,0,0,0,11500,1992,7087.0
577,0,1,0,1141690,0,0,0,0,0,1,82000,1993,28912.0
578,0,1,0,1141692,0,0,0,0,0,1,84000,2003,5397.0
579,0,0,0,1141712,0,0,0,0,0,1,73000,2004,1998.0
580,0,0,1,1141717,0,0,0,0,1,0,113000,2006,2213.0
581,0,1,0,1141726,0,0,0,1,0,0,10500,2002,2111.0
582,0,0,1,1141727,0,0,0,1,0,0,57000,2005,3740.0
583,1,0,0,1141728,0,0,0,1,0,0,46000,2001,3861.0
584,0,0,0,1141734,0,0,1,0,0,0,4750,1999,7620.0
585,0,0,0,1141739,0,0,0,1,0,0,52000,2005,4479.0
586,0,1,0,1141740,0,0,0,1,0,0,66000,2000,7252.0
587,0,1,0,1141742,0,0,0,0,0,1,37000,2005,8134.0
588,0,1,0,1141745,0,0,0,0,0,1,27500,1993,20317.0
589,0,1,0,1141749,0,0,0,0,0,1,43000,2002,6395.0
590,0,1,0,1141750,1,0,0,0,0,0,24000,2002,3647.0
591,0,1,0,1141753,0,0,0,1,0,0,16000,1995,15042.0
592,0,1,0,1141782,0,0,0,1,0,0,49000,1998,15259.0
593,0,1,0,1141784,1,0,0,0,0,0,39000,2003,3069.0
594,0,0,0,1141786,1,0,0,0,0,0,19500,1998,6551.0
595,0,0,1,1141790,0,0,0,1,0,0,19500,2005,3056.0
596,0,1,0,1141796,0,0,0,1,0,0,98000,2006,2987.0
597,0,1,0,1141805,0,0,0,1,0,0,16000,2000,2940.0
598,0,0,0,1141806,0,0,0,0,0,1,27000,1998,12646.0
599,0,1,0,1141809,1,0,0,0,0,0,16500,1995,3799.0
600,1,0,0,1141815,0,0,1,0,0,0,10000,1999,1257.0
601,0,1,0,1141818,0,0,1,0,0,0,19000,2006,1286.0
602,0,1,0,1141836,0,0,0,0,1,0,13000,1998,4006.0
603,0,1,0,1141848,0,0,0,0,1,0,29000,2006,2138.0
604,0,1,0,1141851,0,0,0,1,0,0,97000,2005,2277.0
605,0,1,0,1141856,0,0,0,0,1,0,26000,2003,4559.0
606,0,1,0,1141865,0,0,1,0,0,0,9500,2005,899.0
607,0,0,0,1141866,0,0,1,0,0,0,6250,1999,520.0
608,0,1,0,1141885,0,0,0,1,0,0,19000,2005,1197.0
609,0,0,1,1141886,0,0,1,0,0,0,12500,2003,783.0
610,0,1,0,1141888,0,0,0,0,0,1,23000,2005,2678.0
611,0,1,0,1141891,0,0,0,0,0,1,63000,2005,2056.0
612,0,0,1,1141892,0,0,0,1,0,0,14500,2003,1407.0
613,0,0,1,1141895,0,0,1,0,0,0,14000,2004,992.0
614,0,1,0,1141896,0,0,1,0,0,0,10000,2004,2370.0
615,0,1,0,1141900,0,0,0,0,0,1,47000,2005,2613.0
616,0,0,1,1141902,0,0,1,0,0,0,11500,2003,2574.0
617,1,0,0,1141903,0,0,0,0,0,1,67000,2001,5501.0
618,0,0,1,1141912,0,0,0,1,0,0,85000,2006,4012.0
619,0,1,0,1141914,0,0,0,0,0,1,77000,2006,2156.0
620,1,0,0,1141916,0,0,0,0,0,1,53000,1987,37796.0
621,1,0,0,1141923,0,0,1,0,0,0,11500,1999,1661.0
622,0,1,0,1141927,0,0,0,1,0,0,52500,2003,2900.0
623,0,1,0,1141934,0,0,0,0,1,0,27000,2001,4167.0
624,0,1,0,1141951,0,0,0,1,0,0,54000,2004,2960.0
625,0,0,1,1141967,0,0,0,0,1,0,57000,2006,2204.0
626,0,1,0,1141971,0,0,1,0,0,0,7500,1996,1445.0
627,0,1,0,1141975,0,0,1,0,0,0,12000,2000,507.0
628,0,1,0,1141978,0,0,0,1,0,0,94500,2004,6256.0
629,0,0,1,1141981,0,0,0,0,1,0,24000,1998,4866.0
630,0,1,0,1141989,0,0,0,0,1,0,30500,2006,2870.0
631,0,1,0,1141991,1,0,0,0,0,0,18000,1997,2555.0
632,0,0,0,1141996,0,0,1,0,0,0,18000,2004,523.0
633,0,1,0,1141997,1,0,0,0,0,0,21000,2004,53.0
634,0,1,0,1142002,0,0,1,0,0,0,13500,2005,4231.0
635,0,0,1,1142010,0,0,0,1,0,0,19500,1996,4288.0
636,0,0,0,1142015,0,0,1,0,0,0,12250,1998,793.0
637,0,1,0,1142017,0,0,0,0,1,0,28000,2004,7142.0
638,0,0,0,1142018,0,0,0,0,1,0,49000,1997,6344.0
639,0,0,1,1142021,1,0,0,0,0,0,27000,2004,2086.0
640,0,1,0,1142023,0,0,1,0,0,0,5250,1991,4257.0
641,0,1,0,1142037,1,0,0,0,0,0,25500,2001,2767.0
642,0,1,0,1142039,1,0,0,0,0,0,32000,2000,2402.0
643,0,1,0,1142040,0,0,0,0,1,0,41500,1990,5282.0
644,0,0,0,1142045,0,0,0,1,0,0,78000,2004,4226.0
645,0,1,0,1142046,0,0,1,0,0,0,12500,2005,1645.0
646,0,1,0,1142054,0,0,0,0,1,0,76000,2004,366.0
647,0,0,1,1142055,0,0,1,0,0,0,10500,2004,2682.0
648,0,0,1,1142056,1,0,0,0,0,0,26000,1997,2139.0
649,0,1,0,1142057,0,0,0,0,1,0,45000,2005,1300.0
650,0,1,0,1142068,0,0,1,0,0,0,19000,2002,583.0
651,0,1,0,1142074,0,0,1,0,0,0,8000,1997,2105.0
652,0,0,1,1142087,0,0,0,0,0,1,46000,2004,2759.0
653,0,1,0,1142093,0,0,0,0,1,0,30000,1998,7075.0
654,0,1,0,1142096,0,0,1,0,0,0,6750,1996,4703.0
655,0,1,0,1142107,0,0,0,0,1,0,37000,2006,3232.0
656,0,1,0,1142110,0,0,0,0,0,1,95000,2004,1609.0
657,0,0,0,1142111,0,0,0,0,1,0,35000,2003,2750.0
658,0,0,1,1142117,0,0,0,0,0,1,32500,1989,15840.0
659,0,1,0,1142122,0,0,0,0,1,0,32000,2004,817.0
660,0,1,0,1142123,0,0,0,1,0,0,74000,2005,3866.0
661,0,1,0,1142124,0,0,1,0,0,0,13500,2003,707.0
662,0,1,0,1142127,0,0,0,0,1,0,23000,1998,4544.0
663,0,1,0,1142134,0,0,0,0,0,1,47000,1999,11245.0
664,0,1,0,1142141,0,0,0,1,0,0,23500,1992,13031.0
665,0,0,1,1142142,0,0,0,1,0,0,70000,1998,7221.0
666,0,1,0,1142144,0,0,1,0,0,0,11500,1999,1213.0
667,0,0,1,1142149,0,0,1,0,0,0,12500,2003,2173.0
668,0,0,0,1142151,0,0,1,0,0,0,18500,2006,351.0
669,0,1,0,1142154,0,0,0,0,0,1,31000,2005,1272.0
670,0,1,0,1142158,1,0,0,0,0,0,18500,1998,1810.0
671,0,1,0,1142160,0,0,0,1,0,0,96000,2004,5659.0
672,0,0,0,1142163,0,0,1,0,0,0,15500,2001,1373.0
673,0,1,0,1142166,0,0,0,0,1,0,12500,1997,7731.0
674,0,0,0,1142172,0,0,1,0,0,0,9500,2001,1536.0
675,1,0,0,1142174,0,0,1,0,0,0,15500,2001,1009.0
676,0,1,0,1142175,0,0,0,0,1,0,24000,1993,8446.0
677,0,0,1,1142181,1,0,0,0,0,0,19500,2000,1492.0
678,0,1,0,1142182,0,0,0,0,1,0,42000,2004,4340.0
679,1,0,0,1142185,0,0,0,1,0,0,80000,2000,2738.0
680,0,1,0,1142188,0,0,0,0,1,0,33000,1998,5106.0
681,1,0,0,1142193,0,0,0,1,0,0,55000,1999,12523.0
682,0,0,1,1142194,1,0,0,0,0,0,35000,2003,1546.0
683,0,0,1,1142200,1,0,0,0,0,0,17500,2006,491.0
684,0,1,0,1142201,0,0,0,0,0,1,46000,2004,3680.0
685,0,0,0,1142212,0,0,1,0,0,0,15000,2002,87.0
686,0,0,1,1142214,0,0,0,0,0,1,48000,1995,4512.0
687,0,1,0,1142224,0,0,1,0,0,0,10500,2004,1790.0
688,0,1,0,1142225,0,0,0,1,0,0,46000,2001,718.0
689,1,0,0,1142231,0,0,0,1,0,0,42000,2001,3590.0
690,0,1,0,1142232,0,1,0,0,0,0,109000,1988,15752.0
691,0,1,0,1142237,0,0,0,0,0,1,17000,2000,1871.0
692,0,0,1,1142240,0,0,0,0,0,1,22000,1997,8986.0
693,0,0,1,1142244,0,0,0,1,0,0,12500,2004,426.0
694,0,1,0,1142247,0,0,0,0,0,1,96000,2008,398.0
695,0,0,1,1142248,0,0,1,0,0,0,18000,2003,1821.0
696,0,0,1,1142253,1,0,0,0,0,0,30000,2004,1777.0
697,0,1,0,1142260,0,0,0,1,0,0,47000,2004,6901.0
698,0,0,0,1142262,0,1,0,0,0,0,118000,1998,4969.0
699,0,1,0,1142272,0,0,1,0,0,0,18000,2003,9.0
700,0,0,0,1142277,0,0,0,0,1,0,34500,1999,4883.0
701,0,0,1,1142288,0,0,0,1,0,0,9250,1997,2015.0
702,0,0,0,1142293,0,0,0,1,0,0,39000,2003,4773.0
703,0,1,0,1142297,0,0,0,0,0,1,44000,2000,3855.0
704,0,1,0,1142301,0,0,0,0,1,0,101000,1998,507.0
705,0,1,0,1142303,0,0,0,0,1,0,40000,2005,1167.0
706,0,0,0,1142309,0,0,0,0,0,1,47000,1996,8959.0
707,1,0,0,1142310,0,0,0,1,0,0,39000,2001,8020.0
708,1,0,0,1142311,0,0,0,0,0,1,27000,2007,423.0
709,0,0,0,1142322,0,0,0,0,0,1,40000,1997,11556.0
710,0,0,1,1142323,0,0,0,0,0,1,36000,1994,20197.0
711,0,0,1,1142324,0,0,0,0,0,1,36000,1981,3682.0
712,0,0,1,1142328,0,0,0,0,0,1,47000,1998,17603.0
713,0,1,0,1142332,0,0,1,0,0,0,14500,2005,1591.0
714,0,1,0,1142343,0,0,0,0,1,0,90000,1991,2263.0
715,0,1,0,1142347,0,0,0,0,1,0,50000,2004,121.0
716,0,0,1,1142356,0,0,1,0,0,0,17000,2006,1310.0
717,0,1,0,1142358,1,0,0,0,0,0,24500,1999,2913.0
718,0,1,0,1142368,0,0,0,1,0,0,44000,1997,6074.0
719,0,1,0,1142369,0,0,0,0,0,1,46000,1999,8725.0
720,0,0,0,1142370,0,1,0,0,0,0,113000,2000,6250.0
721,0,1,0,1142373,0,0,0,1,0,0,42000,2004,7824.0
722,0,1,0,1142376,0,0,0,0,1,0,100000,2001,9793.0
723,0,1,0,1142378,0,0,1,0,0,0,8500,1997,2709.0
724,0,0,1,1142381,1,0,0,0,0,0,15000,1995,198.0
725,0,1,0,1142384,1,0,0,0,0,0,21500,2002,5932.0
726,1,0,0,1142387,0,0,0,0,0,1,32000,1995,6518.0
727,0,1,0,1142393,0,0,0,1,0,0,12500,2002,1523.0
728,0,1,0,1142395,0,0,0,1,0,0,45000,2006,2612.0
729,0,1,0,1142401,0,0,0,0,0,1,46000,1998,7908.0
730,0,0,0,1142405,0,0,0,0,0,1,77000,2008,1001.0
731,0,1,0,1142408,0,0,0,0,1,0,46000,2000,5610.0
732,0,1,0,1142413,0,0,0,1,0,0,36000,1998,21774.0
733,0,1,0,1142417,0,0,0,0,0,1,38000,2001,13432.0
734,0,1,0,1142418,0,0,0,1,0,0,13500,2004,2116.0
735,1,0,0,1142423,0,0,0,0,0,1,48000,1997,9331.0
736,0,0,1,1142425,0,0,0,1,0,0,33000,1999,10609.0
737,0,0,1,1142429,1,0,0,0,0,0,12000,1989,7970.0
738,0,0,0,1142431,0,0,1,0,0,0,15500,2004,552.0
739,0,0,0,1142432,0,0,1,0,0,0,15000,2000,987.0
740,0,0,0,1142434,0,0,0,1,0,0,16500,2002,2282.0
741,0,0,0,1142438,1,0,0,0,0,0,22500,2003,2552.0
742,0,1,0,1142444,0,0,0,0,1,0,35000,1977,571.0
743,0,0,0,1142445,0,0,0,1,0,0,23000,1993,6587.0
744,0,1,0,1142448,0,0,0,1,0,0,57000,2006,3101.0
745,0,1,0,1142450,0,0,1,0,0,0,15500,2001,1216.0
746,0,0,1,1142465,1,0,0,0,0,0,17000,1995,1227.0
747,1,0,0,1142469,0,0,1,0,0,0,13500,2003,755.0
748,0,1,0,1142476,0,0,1,0,0,0,14000,2001,368.0
749,0,1,0,1142478,0,0,1,0,0,0,10000,2006,1129.0
750,0,1,0,1142487,0,0,1,0,0,0,12500,1999,1521.0
751,0,0,0,1142489,0,0,0,1,0,0,23000,2005,185.0
752,0,0,1,1142498,0,0,0,0,0,1,47000,1999,7541.0
753,0,1,0,1142499,0,0,1,0,0,0,12000,2004,620.0
754,0,0,0,1142506,0,0,1,0,0,0,16500,2004,736.0
755,0,1,0,1142515,0,0,0,1,0,0,87000,2003,2970.0
756,0,1,0,1142519,0,0,1,0,0,0,15000,2003,1289.0
757,0,1,0,1142540,0,0,0,0,1,0,79000,2004,1608.0
758,0,0,0,1142542,0,0,0,0,1,0,46000,1998,4235.0
759,1,0,0,1142544,1,0,0,0,0,0,28500,2004,96.0
760,0,1,0,1142548,0,0,0,0,1,0,64000,2002,3091.0
761,0,1,0,1142550,0,0,1,0,0,0,7000,2001,68.0
762,0,1,0,1142552,0,0,0,1,0,0,15500,1993,14808.0
763,0,0,0,1142553,0,0,0,0,0,1,56000,1993,19115.0
764,0,1,0,1142561,0,0,0,1,0,0,15000,2003,4237.0
765,0,0,0,1142563,0,0,1,0,0,0,18500,2005,1654.0
766,1,0,0,1142565,0,0,0,0,0,1,48500,2002,2992.0
767,0,0,1,1142566,0,0,0,1,0,0,33000,2005,3759.0
768,0,1,0,1142567,0,0,0,1,0,0,62000,2005,1290.0
769,0,0,0,1142568,0,0,1,0,0,0,8000,1998,1865.0
770,0,0,1,1142577,0,0,0,1,0,0,16000,2004,851.0
771,0,1,0,1142582,0,0,1,0,0,0,14500,2006,2750.0
772,0,0,0,1142591,0,0,0,0,0,1,30500,1992,22925.0
773,0,0,1,1142594,0,0,0,1,0,0,64000,1997,4443.0
774,1,0,0,1142597,0,0,0,0,0,1,25000,2000,1155.0
775,0,0,1,1142605,1,0,0,0,0,0,29000,2000,3249.0
776,0,0,1,1142608,0,0,0,1,0,0,97000,2004,3945.0
777,0,1,0,1142623,0,0,0,0,1,0,26000,1998,4397.0
778,0,0,1,1142625,1,0,0,0,0,0,15500,1994,3850.0
779,0,1,0,1142631,0,0,0,0,1,0,74000,1998,3005.0
780,0,1,0,1142634,0,0,1,0,0,0,14000,2003,78.0
781,0,1,0,1142639,0,0,0,0,1,0,15500,2001,2299.0
782,0,1,0,1142640,0,0,0,1,0,0,83000,1999,6848.0
783,0,1,0,1142644,0,0,0,1,0,0,20500,2006,155.0
784,1,0,0,1142648,0,0,1,0,0,0,13500,2001,488.0
785,0,0,0,1142649,1,0,0,0,0,0,18000,1996,5403.0
786,0,1,0,1142650,0,0,0,0,0,1,45000,2006,2373.0
787,0,1,0,1142651,0,0,1,0,0,0,11500,2001,1371.0
788,0,1,0,1142654,1,0,0,0,0,0,31000,2006,2246.0
789,0,1,0,1142655,0,0,0,0,1,0,52000,1999,3415.0
790,0,0,1,1142657,1,0,0,0,0,0,13500,2007,154.0
791,0,0,0,1142664,0,0,0,1,0,0,26000,1991,8304.0
792,0,1,0,1142667,0,0,0,0,0,1,27500,1999,764.0
793,0,1,0,1142668,0,0,0,1,0,0,10000,1988,4577.0
794,0,1,0,1142669,0,0,1,0,0,0,11000,2004,779.0
