,SalesID,SalePrice,YearMade,MachineHoursCurrentMeter
1071,1142841,23000,1999,6427.0
1072,1142842,26000,1998,7766.0
1073,1142844,18500,2005,273.0
1074,1142847,38000,2007,1042.0
1076,1142853,29000,2007,406.0
1078,1142876,10500,2000,1249.0
1079,1142877,8000,2001,1053.0
1080,1142878,11000,1979,981.0
1081,1142881,18000,2002,695.0
1082,1142882,15500,2003,162.0
1084,1142896,14000,1988,6400.0
1086,1142903,16500,2000,433.0
1088,1142912,18000,1991,8442.0
1090,1142921,32500,1995,6214.0
1091,1142924,16500,2006,136.0
1092,1142929,22500,1996,2164.0
1094,1142937,31000,2005,4066.0
1096,1142944,40000,1983,16413.0
1097,1142946,12500,1993,9160.0
1098,1142947,16500,2003,743.0
1100,1142951,22500,2004,149.0
1101,1142955,25000,1999,4409.0
1104,1142962,15500,2001,653.0
1105,1142966,32000,2000,6999.0
1106,1142968,45000,1998,8935.0
1107,1142969,20000,2001,389.0
1108,1142970,74000,2007,6612.0
1111,1142983,24500,1999,2189.0
1112,1142992,23500,1996,6274.0
1114,1142999,45000,2005,3999.0
1115,1143000,23500,1999,1800.0
1116,1143002,32500,2003,1066.0
1117,1143003,55000,1999,1772.0
1118,1143007,18000,2003,1310.0
1119,1143010,8500,1997,1975.0
1120,1143022,8150,2004,1211.0
1121,1143023,43000,1998,9039.0
1123,1143028,80000,1999,18899.0
1124,1143030,11000,2005,1220.0
1125,1143031,28000,2004,2398.0
1126,1143038,43000,2002,7342.0
1127,1143043,5500,2004,139.0
1128,1143045,27500,1998,3439.0
1129,1143046,21500,1997,9768.0
1130,1143049,51000,1989,16552.0
1131,1143053,13000,2002,1082.0
1132,1143054,10500,2001,2343.0
1133,1143055,15000,1975,784.0
1134,1143056,17500,2000,1603.0
1135,1143061,81000,2002,4211.0
1136,1143062,49000,2005,4513.0
1140,1143075,15500,2004,530.0
1141,1143077,14000,2006,139.0
1142,1143079,14500,1989,2894.0
1143,1143093,30000,2005,2632.0
1144,1143096,66000,2005,3263.0
1146,1143098,86000,1999,8434.0
1147,1143099,19000,1974,2678.0
1148,1143108,34000,1995,9505.0
1149,1143118,37000,2002,1947.0
1150,1143120,11500,2002,2355.0
1152,1143123,48000,2001,2889.0
1153,1143127,23000,1994,1155.0
1154,1143129,75000,2006,4906.0
1155,1143135,82000,2006,1530.0
1157,1143140,47000,1999,7276.0
1158,1143142,11500,2001,1585.0
1159,1143144,108000,1994,11237.0
1160,1143148,7500,1996,4451.0
1161,1143154,24500,1998,12610.0
1162,1143155,32500,1996,8527.0
1163,1143156,24500,1999,7695.0
1164,1143158,26500,1991,16024.0
1165,1143160,7000,2002,2408.0
1166,1143163,13500,1999,4664.0
1167,1143164,29000,1999,5596.0
1168,1143170,23000,2002,5395.0
1170,1143176,34000,1990,17913.0
1172,1143187,34000,2002,105.0
1173,1143188,56000,1997,11688.0
1174,1143192,19000,1993,9152.0
1176,1143203,100000,2006,8910.0
1177,1143209,10500,2007,73.0
1178,1143212,28500,1993,3441.0
1180,1143216,13500,2003,1488.0
1181,1143226,15000,2004,1839.0
1182,1143228,54000,2003,3903.0
1183,1143229,32000,2005,1739.0
1184,1143231,66000,2006,2908.0
1186,1143241,33000,1999,4564.0
1188,1143252,37000,2001,9081.0
1189,1143255,53000,1994,15128.0
1190,1143256,25500,2005,350.0
1191,1143257,32000,2003,2446.0
1192,1143258,33000,2003,1451.0
1193,1143262,136000,2002,7360.0
1194,1143264,12500,2004,1104.0
1195,1143265,26500,1998,4812.0
1196,1143276,14500,2002,1353.0
1197,1143279,12000,1999,800.0
1198,1143280,51000,2001,1509.0
1199,1143281,54000,2003,3548.0
1200,1143284,13000,2005,2780.0
1202,1143295,8500,2002,740.0
1204,1143310,6500,1996,2580.0
1205,1143312,10000,1998,1341.0
1206,1143317,7000,1994,4454.0
1207,1143318,13500,1997,12527.0
1208,1143338,26000,1998,21625.0
1209,1143340,16500,2001,753.0
1210,1143344,13000,2006,1028.0
1211,1143345,15000,2005,924.0
1212,1143346,15500,2005,951.0
1214,1143350,67000,1998,9867.0
1215,1143351,16000,2007,5.0
1216,1143353,62000,2001,5535.0
1217,1143355,13000,2003,1449.0
1218,1143357,11000,2006,791.0
1219,1143359,35000,1997,9829.0
1220,1143362,30000,2006,4640.0
1222,1143373,122000,2006,1281.0
1223,1143379,51000,2000,6674.0
1224,1143381,37000,2001,11006.0
1225,1143383,39000,2000,4983.0
1227,1143390,25000,2004,2514.0
1228,1143393,55000,2005,1942.0
1229,1143398,78000,1999,8070.0
1230,1143401,9500,2000,874.0
1231,1143404,44000,1998,5096.0
1233,1143412,38000,2001,877.0
1234,1143415,85000,2002,1667.0
1236,1143417,39000,2007,907.0
1238,1143424,29000,1998,5012.0
1240,1143430,48000,1996,6794.0
1241,1143433,30500,2000,1191.0
1243,1143439,41000,1993,17870.0
1244,1143440,7000,1999,1622.0
1245,1143457,47500,1996,2552.0
1246,1143462,19000,1996,14961.0
1247,1143463,39000,2005,1941.0
1248,1143466,23000,2006,162.0
1249,1143471,69000,2004,3875.0
1250,1143477,29000,2001,7754.0
1251,1143479,50000,2004,914.0
1252,1143485,13000,2004,1749.0
1253,1143486,15000,2007,236.0
1254,1143492,14000,2002,317.0
1255,1143493,100000,2007,322.0
1257,1143495,55000,2001,9811.0
1259,1143510,30000,1998,3212.0
1260,1143511,69000,2002,1792.0
1262,1143517,18000,1996,1532.0
1263,1143519,48000,1998,8777.0
1265,1143522,71000,2002,8589.0
1266,1143524,18500,1996,3192.0
1267,1143525,61000,2004,1702.0
1268,1143526,85000,2005,3537.0
1269,1143528,71000,1998,8396.0
1270,1143529,20000,1998,316.0
1271,1143530,75000,2004,1531.0
1272,1143531,20080,2007,3.0
1273,1143538,91000,1997,14437.0
1275,1143543,11750,1999,661.0
1276,1143547,8000,2006,1768.0
1278,1143554,6000,1996,2574.0
1279,1143558,15500,2002,322.0
1280,1143562,23000,1996,9619.0
1281,1143568,27500,2000,3144.0
1283,1143571,16500,1996,4015.0
1284,1143573,13000,2001,238.0
1286,1143580,54000,1998,8897.0
1288,1143586,34500,2000,4495.0
1289,1143590,11000,2004,1979.0
1290,1143595,17000,2005,1727.0
1292,1143604,18000,1991,2002.0
1293,1143607,50000,1998,10259.0
1294,1143614,28000,1997,8195.0
1297,1143623,32000,2001,4545.0
1298,1143627,38000,1999,5663.0
1299,1143639,25500,2005,1317.0
1300,1143641,25000,2004,4632.0
1301,1143643,32000,2001,1287.0
1302,1143645,20500,1996,8807.0
1303,1143647,15250,1994,3915.0
1305,1143650,34000,1997,7140.0
1306,1143651,25000,1994,6194.0
1307,1143655,17000,1998,6763.0
1308,1143656,10000,1999,2258.0
1309,1143658,26000,2001,2322.0
1310,1143667,31000,1996,2988.0
1311,1143668,13500,2003,1946.0
1312,1143669,40000,2000,8323.0
1313,1143670,41000,2002,900.0
1314,1143680,27500,1998,8296.0
1316,1143690,28000,2004,1271.0
1317,1143691,33000,2004,1249.0
1318,1143694,17000,2002,156.0
1320,1143700,37000,2002,2746.0
1323,1143707,118000,2006,1645.0
1324,1143708,14000,1997,7601.0
1325,1143710,10500,2004,2006.0
1326,1143713,90000,2005,6910.0
1327,1143718,12500,2000,1748.0
1328,1143722,47000,2001,3193.0
1329,1143723,24500,2003,1548.0
1330,1143724,52000,1992,15424.0
1331,1143725,31000,2003,1607.0
1332,1143732,39000,2003,2361.0
1337,1143748,21000,2005,554.0
1338,1143749,25000,2004,1902.0
1339,1143752,7000,2000,272.0
1341,1143760,80000,2004,3586.0
1342,1143762,20500,2004,239.0
1345,1143774,41000,1989,4253.0
1346,1143778,15500,2002,3100.0
1347,1143779,17000,1991,2380.0
1348,1143788,28000,2003,660.0
1349,1143792,43000,1992,16616.0
1350,1143793,33000,2000,3959.0
1352,1143796,28500,2001,7954.0
1354,1143803,28000,2004,4454.0
1355,1143804,31500,2003,687.0
1357,1143808,56000,2000,5775.0
1358,1143811,30500,1995,6215.0
1359,1143817,75000,2004,2036.0
1360,1143818,17000,2002,3236.0
1361,1143819,72000,2006,2224.0
1364,1143826,22500,1994,3657.0
1365,1143830,64000,1999,9044.0
1367,1143835,44000,1993,9419.0
1368,1143836,85000,1998,19687.0
1369,1143837,27000,1997,203.0
1370,1143843,18000,2005,96.0
1371,1143844,10000,1991,6238.0
1373,1143853,34000,2002,3436.0
1374,1143859,14500,2003,2206.0
1375,1143860,35000,2000,4041.0
1376,1143873,24000,1996,2769.0
1377,1143882,35000,2004,2809.0
1378,1143887,86000,2005,664.0
1379,1143888,80000,2006,10778.0
1380,1143890,19000,2001,6153.0
1381,1143898,10000,2005,611.0
1382,1143901,74000,2001,7594.0
1383,1143911,13000,1992,8393.0
1384,1143912,10500,2002,904.0
1385,1143914,12000,2005,2258.0
1386,1143916,33000,1993,9997.0
1387,1143920,14500,2005,1938.0
1388,1143923,12000,2004,2072.0
1389,1143926,41000,2002,8212.0
1390,1143931,22000,1995,7316.0
1391,1143932,105000,1998,5559.0
1392,1143936,9000,2004,1303.0
1393,1143938,12000,2003,1942.0
1394,1143939,32000,2000,5649.0
1396,1143942,25000,2002,3966.0
1398,1143957,12500,2004,1013.0
1400,1143969,27000,2000,3491.0
1402,1143979,24500,2004,1461.0
1404,1143984,64000,2003,3089.0
1405,1143985,55000,1994,23215.0
1406,1143988,23000,1987,16845.0
1409,1143998,16500,2002,2275.0
1410,1144010,43000,2001,3070.0
1411,1144016,15500,1999,1197.0
1412,1144017,16000,2002,438.0
1413,1144021,44000,2002,5344.0
1415,1144024,28500,2000,871.0
1416,1144026,98000,2002,5293.0
1417,1144028,48000,2007,7042.0
1418,1144029,26000,2004,1824.0
1420,1144038,8000,2004,2201.0
1421,1144039,56000,2002,3827.0
1422,1144044,33000,2003,2394.0
1423,1144045,56000,2002,3657.0
1425,1144049,88000,2004,1950.0
1427,1144053,32000,2000,1538.0
1428,1144059,20000,2002,916.0
1429,1144060,61000,2006,3005.0
1430,1144068,44000,1999,8727.0
1431,1144069,24500,1987,2156.0
1432,1144071,20000,1976,8595.0
1433,1144072,32000,2007,940.0
1435,1144077,10500,2003,1295.0
1437,1144082,9000,1999,2342.0
1438,1144090,25000,2004,2368.0
1439,1144092,56000,2003,5412.0
1440,1144093,12500,1988,2808.0
1441,1144098,26000,1998,2457.0
1442,1144100,38000,1998,5581.0
1443,1144109,38000,1999,7048.0
1444,1144110,10500,2006,462.0
1445,1144115,16500,2006,25.0
1446,1144119,31000,1997,694.0
1447,1144120,11500,1999,2116.0
1448,1144121,16000,1996,5259.0
1450,1144124,16500,1997,12077.0
1452,1144131,34000,2005,1809.0
1453,1144136,60000,2002,1807.0
1455,1144139,54000,1994,14572.0
1456,1144147,28500,1995,10503.0
1458,1144155,51000,1998,7593.0
1461,1144174,13000,1991,7709.0
1462,1144177,106000,1998,10365.0
1463,1144179,93000,2002,3951.0
1464,1144181,15000,2000,544.0
1465,1144186,44000,1995,2434.0
1467,1144189,54000,2005,2449.0
1469,1144200,10500,2006,1131.0
1470,1144203,9500,1997,1830.0
1471,1144204,40000,2005,2009.0
1472,1144206,20500,1998,2686.0
1473,1144208,26000,1999,5286.0
1474,1144214,100000,1999,13885.0
1475,1144223,29500,2005,432.0
1476,1144225,25000,1989,2425.0
1478,1144231,32000,1996,17405.0
1479,1144233,81000,2001,8202.0
1481,1144237,30000,2001,2854.0
1482,1144238,20000,2004,157.0
1483,1144239,79000,2004,5025.0
1484,1144244,26000,1997,4236.0
1485,1144246,23500,1998,2748.0
1486,1144253,21000,1992,6772.0
1487,1144256,71000,1998,10642.0
1490,1144265,14500,2005,414.0
1492,1144271,20000,2004,642.0
1494,1144278,12500,2001,956.0
1495,1144288,28500,2004,74.0
1497,1144297,48000,2006,1733.0
1498,1144298,38000,2004,1596.0
1500,1144302,79000,2001,11589.0
1501,1144303,29000,1998,7825.0
1502,1144304,22500,1994,4481.0
1503,1144305,12500,1992,5753.0
1505,1144316,32500,2004,1285.0
1506,1144319,67000,2003,5143.0
1507,1144324,36000,2003,894.0
1509,1144327,8500,1981,7666.0
1510,1144330,55000,2006,2551.0
1511,1144332,23500,1999,2473.0
1514,1144342,39000,2002,4101.0
1515,1144343,91000,1998,9255.0
1517,1144346,52000,2002,3622.0
1518,1144347,88000,2002,3903.0
1519,1144348,35000,2002,3315.0
1521,1144354,45000,1997,4340.0
1522,1144356,53000,1999,6322.0
1524,1144359,47000,1998,6655.0
1526,1144368,23000,2003,727.0
1527,1144371,69000,1999,4326.0
1529,1144376,23000,1999,5590.0
1531,1144380,16000,2002,537.0
1534,1144387,22000,2003,3186.0
1535,1144393,120000,2000,9608.0
1536,1144396,13000,2004,1010.0
1537,1144397,19000,2003,1158.0
1538,1144402,33000,1998,8588.0
1539,1144405,25500,2000,2265.0
1542,1144432,8500,2001,1607.0
1544,1144436,13000,2006,1998.0
1545,1144437,79000,2002,1139.0
1546,1144445,54000,2006,1466.0
1547,1144447,42000,2005,4671.0
1548,1144448,11000,2006,700.0
1549,1144454,38000,2005,2221.0
1550,1144455,45000,2000,10041.0
1551,1144457,42000,1987,16400.0
1552,1144459,27500,2001,3003.0
1553,1144461,18500,2001,8611.0
1554,1144464,37000,2005,2577.0
1555,1144467,12500,2005,1147.0
1557,1144471,18500,2002,4368.0
1558,1144472,88000,2004,919.0
1559,1144473,13500,1998,6748.0
1563,1144484,36000,2003,4292.0
1564,1144485,26000,1997,4220.0
1565,1144490,44000,1988,10596.0
1566,1144492,13000,1987,2129.0
1569,1144500,33000,2002,5682.0
1570,1144505,16500,2005,1158.0
1572,1144523,93000,1998,21139.0
1575,1144536,17000,2005,545.0
1576,1144537,92000,1995,17530.0
1577,1144543,33000,1998,4698.0
1578,1144544,20500,2006,8.0
1579,1144547,23500,1999,7826.0
1580,1144552,5000,1999,910.0
1581,1144556,40000,2002,3686.0
1582,1144564,17000,1995,5001.0
1583,1144566,74000,1999,2931.0
1584,1144571,18000,2004,107.0
1585,1144577,18500,2002,192.0
1586,1144578,10500,2005,321.0
1587,1144579,22500,2001,1083.0
1588,1144580,8000,2004,3401.0
1589,1144581,105000,2003,4256.0
1590,1144583,38000,2004,3782.0
1591,1144584,95000,2005,3209.0
1592,1144586,47000,2001,6159.0
1593,1144587,9500,2002,584.0
1595,1144589,55000,2000,4984.0
1596,1144590,54000,2004,3161.0
1597,1144592,20500,2005,1243.0
1598,1144594,28000,1998,8445.0
1600,1144599,10500,2000,1826.0
1601,1144601,29000,1998,4362.0
1602,1144604,43000,1995,14905.0
1603,1144605,29500,2001,2219.0
1605,1144607,11000,1995,3384.0
1606,1144609,12500,2005,1371.0
1608,1144614,26500,1997,15898.0
1609,1144617,9500,2000,1147.0
1610,1144619,9000,2002,1088.0
1611,1144620,43000,2004,11440.0
1613,1144629,29500,2003,1203.0
1614,1144635,16500,2005,933.0
1615,1144640,35000,1995,5822.0
1616,1144645,68000,2001,2195.0
1617,1144647,33000,2005,1912.0
1618,1144648,16500,1983,1025.0
1619,1144653,51000,1999,7168.0
1621,1144658,32000,2005,3204.0
1622,1144661,9500,2000,8442.0
1623,1144667,21500,1998,5583.0
1625,1144671,33500,1980,180.0
1626,1144672,24500,2000,2599.0
1627,1144674,21500,2006,3.0
1629,1144677,20500,1997,5040.0
1630,1144680,10000,2005,1675.0
1631,1144682,27000,2002,6823.0
1632,1144684,13500,2003,751.0
1633,1144691,25500,1999,7356.0
1634,1144693,25000,2005,3635.0
1635,1144694,29000,2004,2345.0
1636,1144696,22000,1996,5898.0
1637,1144697,40000,2006,2329.0
1640,1144722,101000,1989,1093.0
1641,1144723,63000,1999,7726.0
1642,1144725,31000,1999,3431.0
1643,1144726,14500,1988,7795.0
1644,1144727,40000,1997,4735.0
1647,1144735,39000,1998,6470.0
1650,1144746,11000,2000,3493.0
1651,1144748,14000,1996,11094.0
1652,1144750,8000,2001,2098.0
1653,1144757,7500,1999,1608.0
1654,1144761,52000,2004,1958.0
1655,1144765,46000,2000,4278.0
1656,1144767,12000,2002,618.0
1657,1144770,12000,2002,939.0
1658,1144772,34000,2005,1557.0
1660,1144774,76000,1999,8460.0
1661,1144775,60000,2003,4804.0
1662,1144776,43000,2005,1348.0
1663,1144778,35500,2005,1434.0
1665,1144781,51000,2004,630.0
1667,1144789,18500,2003,184.0
1668,1144793,37000,2001,2810.0
1669,1144800,53000,2005,3799.0
1670,1144807,21000,2004,741.0
1671,1144810,19500,2005,3530.0
1672,1144811,73000,1999,4297.0
1675,1144817,16500,1994,6866.0
1677,1144819,19500,2004,142.0
1678,1144824,16500,2003,709.0
1679,1144825,45000,2004,1933.0
1680,1144828,73000,2003,4061.0
1681,1144830,28500,1998,15040.0
1682,1144834,93000,1999,8722.0
1683,1144835,58700,2006,3835.0
1685,1144844,121000,2002,3000.0
1686,1144845,26500,1998,3279.0
1687,1144846,45500,1990,18357.0
1688,1144855,114000,1996,12990.0
1690,1144859,112000,2000,4442.0
1692,1144876,25000,2004,862.0
1694,1144896,19000,1977,8111.0
1695,1144901,86000,2006,1814.0
1697,1144907,16500,1997,4394.0
1699,1144912,27000,2003,3795.0
1700,1144917,41000,2004,1258.0
1701,1144919,54000,2005,5171.0
1702,1144925,49000,2004,5350.0
1703,1144927,44000,2002,1463.0
1704,1144930,58000,1998,12952.0
1705,1144932,9000,2004,692.0
1706,1144934,20500,1999,4027.0
1707,1144937,16500,2002,800.0
1708,1144942,23000,1999,2125.0
1709,1144943,28000,1999,1215.0
1710,1144948,19500,2007,711.0
1711,1144952,54000,1987,16245.0
1712,1144953,44000,2004,1054.0
1713,1144956,39000,2002,1757.0
1714,1144960,17500,1995,1682.0
1715,1144961,21500,1996,5151.0
1716,1144963,15500,2004,566.0
1718,1144966,66000,1997,14724.0
1719,1144969,24500,2001,3598.0
1720,1144972,35000,2002,890.0
1721,1144976,13000,2000,1592.0
1722,1144981,58000,1999,5156.0
1723,1144982,93000,2000,7235.0
1724,1144983,14000,2006,1072.0
1726,1144996,11500,2006,1088.0
1729,1145018,17500,2004,640.0
1730,1145023,17000,2004,1369.0
1731,1145025,47000,2004,539.0
1732,1145026,18000,2005,5.0
1733,1145027,123000,1998,11543.0
1734,1145031,39000,1998,14450.0
1735,1145037,121000,1998,5901.0
1736,1145039,33000,2001,3260.0
1737,1145042,65000,2005,1757.0
1738,1145046,6000,1995,2713.0
1739,1145047,27000,2005,3010.0
1740,1145056,56000,1998,12192.0
1741,1145065,95000,2001,8999.0
1742,1145066,22500,1999,5133.0
1743,1145072,13500,2004,1300.0
1744,1145074,21500,2004,25.0
1745,1145082,13500,1999,3787.0
1746,1145085,18000,2006,422.0
1747,1145087,42000,2003,6656.0
1748,1145096,19500,1998,4055.0
1750,1145100,20000,2001,9347.0
1751,1145101,14500,2003,896.0
1753,1145103,87500,2003,2622.0
1754,1145104,12000,2004,5186.0
1755,1145108,41000,2003,4692.0
1756,1145112,8750,1999,1269.0
1757,1145120,32500,2004,3796.0
1758,1145123,56000,2003,3458.0
1759,1145128,65000,2003,8704.0
1760,1145134,11000,2001,404.0
1761,1145138,24000,2001,1193.0
1763,1145144,32500,1991,13001.0
1764,1145147,32000,1998,16699.0
1765,1145150,11500,2005,1190.0
1766,1145151,35000,2002,4137.0
1767,1145153,18000,2004,75.0
1768,1145156,93000,2005,5970.0
1769,1145158,50000,2006,820.0
1771,1145166,14500,1996,4840.0
1772,1145170,16500,2006,2224.0
1774,1145183,43000,2001,2027.0
1775,1145184,13500,2004,704.0
1776,1145187,84000,1996,14243.0
1777,1145198,49000,1992,13777.0
1778,1145202,89000,2005,8782.0
1779,1145203,17000,2006,774.0
1780,1145205,52000,2007,636.0
1781,1145206,68000,1999,4916.0
1782,1145212,76000,2002,5358.0
1783,1145214,16000,2004,1263.0
1784,1145215,60000,2007,1093.0
1785,1145216,14500,2004,3043.0
1787,1145221,46000,1997,8582.0
1789,1145224,54000,2000,13552.0
1790,1145226,55000,1999,4867.0
1791,1145228,22000,2005,761.0
1794,1145234,26000,1999,7203.0
1796,1145237,40000,2007,3505.0
1797,1145238,39000,2002,1504.0
1798,1145239,13500,1999,897.0
1799,1145244,81000,1992,16955.0
1800,1145245,51000,1998,1326.0
1801,1145249,19000,1995,8689.0
1802,1145252,27000,1996,13568.0
1804,1145259,7500,2005,3143.0
1805,1145261,13500,2003,1422.0
1806,1145264,10000,2002,3712.0
1807,1145269,16500,2004,203.0
1808,1145270,15500,2000,2322.0
1809,1145274,14500,1999,5204.0
1810,1145280,82000,2005,972.0
1811,1145283,35000,1999,1751.0
1814,1145293,27000,1995,2628.0
1816,1145299,103000,2006,4902.0
1817,1145305,27000,1999,8963.0
1819,1145313,34000,1999,10603.0
1820,1145315,49000,1998,19713.0
1821,1145317,101000,1999,8103.0
1822,1145320,23000,2006,1641.0
1824,1145325,20000,1999,3593.0
1826,1145331,30000,1997,21006.0
1827,1145335,17500,2002,1817.0
1828,1145338,67000,1993,35031.0
1829,1145339,26500,2000,2669.0
1830,1145340,13500,2004,1261.0
1831,1145344,10000,2003,1522.0
1832,1145347,12500,1988,5589.0
1833,1145348,11500,2003,3041.0
1834,1145349,16000,2003,968.0
1835,1145352,43000,2001,12444.0
1836,1145354,14500,2005,991.0
1837,1145357,13500,2003,2432.0
1839,1145368,54000,2000,31397.0
1840,1145375,38000,1998,7174.0
1841,1145378,19500,2002,583.0
1842,1145380,60000,2006,2056.0
1843,1145384,40000,2004,5322.0
1844,1145385,26500,2001,1601.0
1846,1145389,17500,1998,6686.0
1847,1145391,81000,2006,1864.0
1848,1145394,44000,2003,5223.0
1849,1145400,95000,2006,943.0
1850,1145406,8000,1999,1852.0
1851,1145408,58000,2002,6393.0
1852,1145411,15000,2003,2120.0
1853,1145412,15000,2000,1268.0
1855,1145427,12500,2006,835.0
1857,1145429,88000,2006,2086.0
1858,1145430,36500,2000,7288.0
1859,1145431,41000,2004,1960.0
1860,1145435,34000,2001,2889.0
1862,1145440,16000,1994,8227.0
1864,1145447,29000,2000,6923.0
1865,1145449,44000,2007,2241.0
1866,1145457,16500,2002,715.0
1867,1145463,30000,2005,1530.0
1870,1145468,32000,2005,1679.0
1872,1145472,53000,2003,1631.0
1873,1145473,19000,1997,9052.0
1874,1145481,14500,2005,250.0
1876,1145484,9500,2005,3443.0
1878,1145486,45000,1990,22934.0
1879,1145489,106000,2006,3815.0
1880,1145491,12500,2006,1465.0
1881,1145492,27000,1996,6946.0
1884,1145503,82000,2005,3857.0
1885,1145505,86000,1998,6863.0
1886,1145506,12000,2004,1113.0
1888,1145513,78000,2006,4866.0
1889,1145514,9000,2002,1591.0
1890,1145518,46000,2004,3237.0
1891,1145522,54000,2007,1637.0
1892,1145524,14500,1991,2020.0
1893,1145531,18000,2002,947.0
1894,1145532,56000,2002,5253.0
1895,1145533,30000,2004,896.0
1896,1145538,44000,1994,12996.0
1898,1145554,55000,2005,2916.0
1901,1145575,24000,1997,2729.0
1902,1145577,22000,2005,60.0
1903,1145581,14000,2005,1436.0
1904,1145588,39000,2007,468.0
1905,1145591,10000,2001,1407.0
1906,1145600,22000,2004,1007.0
1907,1145603,98000,2005,5308.0
1908,1145605,8250,2001,1950.0
1909,1145610,19000,2006,779.0
1910,1145611,7000,1996,401.0
1911,1145613,27000,1999,7455.0
1912,1145615,16500,2006,1108.0
1913,1145621,24000,1996,5956.0
1914,1145623,57000,2001,5273.0
1915,1145625,34000,2004,538.0
