,Northeast,South,West,YearMade,MachineHoursCurrentMeter,fiProductClassDesc,SalePrice
609,0,0,1,2003,783.0,5.0,12500
610,0,1,0,2005,2678.0,9.0,23000
611,0,1,0,2005,2056.0,10.0,63000
612,0,0,1,2003,1407.0,3.0,14500
613,0,0,1,2004,992.0,5.0,14000
614,0,1,0,2004,2370.0,6.0,10000
615,0,1,0,2005,2613.0,8.0,47000
616,0,0,1,2003,2574.0,9.0,11500
617,1,0,0,2001,5501.0,8.0,67000
618,0,0,1,2006,4012.0,16.0,85000
619,0,1,0,2006,2156.0,8.0,77000
620,1,0,0,1987,37796.0,11.0,53000
621,1,0,0,1999,1661.0,6.0,11500
622,0,1,0,2003,2900.0,13.0,52500
623,0,1,0,2001,4167.0,4.0,27000
624,0,1,0,2004,2960.0,10.0,54000
625,0,0,1,2006,2204.0,6.0,57000
626,0,1,0,1996,1445.0,6.0,7500
627,0,1,0,2000,507.0,2.0,12000
628,0,1,0,2004,6256.0,15.0,94500
629,0,0,1,1998,4866.0,1.0,24000
630,0,1,0,2006,2870.0,1.0,30500
631,0,1,0,1997,2555.0,2.0,18000
632,0,0,0,2004,523.0,8.0,18000
633,0,1,0,2004,53.0,1.0,21000
634,0,1,0,2005,4231.0,9.0,13500
635,0,0,1,1996,4288.0,6.0,19500
636,0,0,0,1998,793.0,5.0,12250
637,0,1,0,2004,7142.0,3.0,28000
638,0,0,0,1997,6344.0,4.0,49000
639,0,0,1,2004,2086.0,2.0,27000
640,0,1,0,1991,4257.0,6.0,5250
641,0,1,0,2001,2767.0,2.0,25500
642,0,1,0,2000,2402.0,4.0,32000
643,0,1,0,1990,5282.0,6.0,41500
644,0,0,0,2004,4226.0,13.0,78000
645,0,1,0,2005,1645.0,7.0,12500
646,0,1,0,2004,366.0,2.0,76000
647,0,0,1,2004,2682.0,5.0,10500
648,0,0,1,1997,2139.0,3.0,26000
649,0,1,0,2005,1300.0,2.0,45000
650,0,1,0,2002,583.0,9.0,19000
651,0,1,0,1997,2105.0,4.0,8000
652,0,0,1,2004,2759.0,10.0,46000
653,0,1,0,1998,7075.0,4.0,30000
654,0,1,0,1996,4703.0,6.0,6750
655,0,1,0,2006,3232.0,2.0,37000
656,0,1,0,2004,1609.0,10.0,95000
657,0,0,0,2003,2750.0,1.0,35000
658,0,0,1,1989,15840.0,7.0,32500
659,0,1,0,2004,817.0,1.0,32000
660,0,1,0,2005,3866.0,14.0,74000
661,0,1,0,2003,707.0,5.0,13500
662,0,1,0,1998,4544.0,3.0,23000
663,0,1,0,1999,11245.0,11.0,47000
664,0,1,0,1992,13031.0,13.0,23500
665,0,0,1,1998,7221.0,17.0,70000
666,0,1,0,1999,1213.0,5.0,11500
667,0,0,1,2003,2173.0,5.0,12500
668,0,0,0,2006,351.0,7.0,18500
669,0,1,0,2005,1272.0,8.0,31000
670,0,1,0,1998,1810.0,2.0,18500
671,0,1,0,2004,5659.0,15.0,96000
672,0,0,0,2001,1373.0,7.0,15500
673,0,1,0,1997,7731.0,2.0,12500
674,0,0,0,2001,1536.0,7.0,9500
675,1,0,0,2001,1009.0,6.0,15500
676,0,1,0,1993,8446.0,7.0,24000
677,0,0,1,2000,1492.0,2.0,19500
678,0,1,0,2004,4340.0,4.0,42000
679,1,0,0,2000,2738.0,14.0,80000
680,0,1,0,1998,5106.0,3.0,33000
681,1,0,0,1999,12523.0,16.0,55000
682,0,0,1,2003,1546.0,4.0,35000
683,0,0,1,2006,491.0,1.0,17500
684,0,1,0,2004,3680.0,10.0,46000
685,0,0,0,2002,87.0,2.0,15000
686,0,0,1,1995,4512.0,14.0,48000
687,0,1,0,2004,1790.0,6.0,10500
688,0,1,0,2001,718.0,12.0,46000
689,1,0,0,2001,3590.0,10.0,42000
690,0,1,0,1988,15752.0,3.0,109000
691,0,1,0,2000,1871.0,2.0,17000
692,0,0,1,1997,8986.0,8.0,22000
693,0,0,1,2004,426.0,1.0,12500
694,0,1,0,2008,398.0,10.0,96000
695,0,0,1,2003,1821.0,9.0,18000
696,0,0,1,2004,1777.0,4.0,30000
697,0,1,0,2004,6901.0,17.0,47000
698,0,0,0,1998,4969.0,4.0,118000
699,0,1,0,2003,9.0,6.0,18000
700,0,0,0,1999,4883.0,3.0,34500
701,0,0,1,1997,2015.0,2.0,9250
702,0,0,0,2003,4773.0,10.0,39000
703,0,1,0,2000,3855.0,13.0,44000
704,0,1,0,1998,507.0,8.0,101000
705,0,1,0,2005,1167.0,3.0,40000
706,0,0,0,1996,8959.0,10.0,47000
707,1,0,0,2001,8020.0,14.0,39000
708,1,0,0,2007,423.0,4.0,27000
709,0,0,0,1997,11556.0,9.0,40000
710,0,0,1,1994,20197.0,14.0,36000
711,0,0,1,1981,3682.0,16.0,36000
712,0,0,1,1998,17603.0,10.0,47000
713,0,1,0,2005,1591.0,8.0,14500
714,0,1,0,1991,2263.0,8.0,90000
715,0,1,0,2004,121.0,4.0,50000
716,0,0,1,2006,1310.0,9.0,17000
717,0,1,0,1999,2913.0,2.0,24500
718,0,1,0,1997,6074.0,13.0,44000
719,0,1,0,1999,8725.0,8.0,46000
720,0,0,0,2000,6250.0,4.0,113000
721,0,1,0,2004,7824.0,17.0,42000
722,0,1,0,2001,9793.0,6.0,100000
723,0,1,0,1997,2709.0,5.0,8500
724,0,0,1,1995,198.0,3.0,15000
725,0,1,0,2002,5932.0,2.0,21500
726,1,0,0,1995,6518.0,10.0,32000
727,0,1,0,2002,1523.0,3.0,12500
728,0,1,0,2006,2612.0,9.0,45000
729,0,1,0,1998,7908.0,8.0,46000
730,0,0,0,2008,1001.0,7.0,77000
731,0,1,0,2000,5610.0,4.0,46000
732,0,1,0,1998,21774.0,18.0,36000
733,0,1,0,2001,13432.0,8.0,38000
734,0,1,0,2004,2116.0,3.0,13500
735,1,0,0,1997,9331.0,9.0,48000
736,0,0,1,1999,10609.0,16.0,33000
737,0,0,1,1989,7970.0,2.0,12000
738,0,0,0,2004,552.0,7.0,15500
739,0,0,0,2000,987.0,6.0,15000
740,0,0,0,2002,2282.0,3.0,16500
741,0,0,0,2003,2552.0,1.0,22500
742,0,1,0,1977,571.0,8.0,35000
743,0,0,0,1993,6587.0,7.0,23000
744,0,1,0,2006,3101.0,14.0,57000
745,0,1,0,2001,1216.0,8.0,15500
746,0,0,1,1995,1227.0,4.0,17000
747,1,0,0,2003,755.0,5.0,13500
748,0,1,0,2001,368.0,6.0,14000
749,0,1,0,2006,1129.0,7.0,10000
750,0,1,0,1999,1521.0,5.0,12500
751,0,0,0,2005,185.0,3.0,23000
752,0,0,1,1999,7541.0,11.0,47000
753,0,1,0,2004,620.0,6.0,12000
754,0,0,0,2004,736.0,5.0,16500
755,0,1,0,2003,2970.0,13.0,87000
756,0,1,0,2003,1289.0,9.0,15000
757,0,1,0,2004,1608.0,3.0,79000
758,0,0,0,1998,4235.0,4.0,46000
759,1,0,0,2004,96.0,1.0,28500
760,0,1,0,2002,3091.0,3.0,64000
761,0,1,0,2001,68.0,6.0,7000
762,0,1,0,1993,14808.0,15.0,15500
763,0,0,0,1993,19115.0,12.0,56000
764,0,1,0,2003,4237.0,17.0,15000
765,0,0,0,2005,1654.0,9.0,18500
766,1,0,0,2002,2992.0,11.0,48500
767,0,0,1,2005,3759.0,11.0,33000
768,0,1,0,2005,1290.0,9.0,62000
769,0,0,0,1998,1865.0,5.0,8000
770,0,0,1,2004,851.0,1.0,16000
771,0,1,0,2006,2750.0,5.0,14500
772,0,0,0,1992,22925.0,15.0,30500
773,0,0,1,1997,4443.0,13.0,64000
774,1,0,0,2000,1155.0,3.0,25000
775,0,0,1,2000,3249.0,2.0,29000
776,0,0,1,2004,3945.0,17.0,97000
777,0,1,0,1998,4397.0,1.0,26000
778,0,0,1,1994,3850.0,2.0,15500
779,0,1,0,1998,3005.0,4.0,74000
780,0,1,0,2003,78.0,9.0,14000
781,0,1,0,2001,2299.0,2.0,15500
782,0,1,0,1999,6848.0,15.0,83000
783,0,1,0,2006,155.0,2.0,20500
784,1,0,0,2001,488.0,5.0,13500
785,0,0,0,1996,5403.0,2.0,18000
786,0,1,0,2006,2373.0,8.0,45000
787,0,1,0,2001,1371.0,6.0,11500
788,0,1,0,2006,2246.0,2.0,31000
789,0,1,0,1999,3415.0,5.0,52000
790,0,0,1,2007,154.0,1.0,13500
791,0,0,0,1991,8304.0,12.0,26000
792,0,1,0,1999,764.0,3.0,27500
793,0,1,0,1988,4577.0,11.0,10000
794,0,1,0,2004,779.0,7.0,11000
795,0,0,0,2004,2044.0,6.0,11000
796,0,0,1,2004,5278.0,9.0,37500
797,0,0,1,2005,1689.0,1.0,18000
798,0,1,0,1995,9506.0,3.0,24500
799,0,0,0,2003,349.0,6.0,18500
800,0,1,0,2003,483.0,6.0,10500
801,0,0,0,1995,5141.0,13.0,30000
802,0,0,0,1994,4610.0,1.0,17500
803,0,1,0,2000,6943.0,16.0,78000
804,1,0,0,1996,7820.0,3.0,19000
805,0,0,1,2005,1335.0,2.0,35000
806,0,1,0,1997,5848.0,8.0,26000
807,0,0,0,2004,312.0,7.0,17500
808,1,0,0,1996,1828.0,3.0,25000
809,0,0,1,2006,1185.0,8.0,10000
810,0,0,1,1994,15984.0,14.0,30000
811,0,1,0,2005,4946.0,13.0,49000
812,0,1,0,2006,960.0,9.0,17500
813,0,1,0,1993,30360.0,16.0,90000
814,0,0,0,2000,1306.0,7.0,12000
815,0,1,0,1997,5867.0,15.0,55000
816,0,1,0,2000,1507.0,6.0,13500
817,0,0,0,1988,6490.0,6.0,11000
818,0,1,0,2004,6197.0,8.0,43000
819,0,1,0,2005,2058.0,7.0,13000
820,0,1,0,2004,610.0,7.0,18500
821,0,1,0,1992,5695.0,6.0,54000
822,0,0,1,2004,3171.0,11.0,46000
823,0,1,0,1999,6427.0,1.0,23000
824,0,1,0,1998,7766.0,13.0,26000
825,1,0,0,2005,273.0,3.0,18500
826,0,0,1,2007,1042.0,2.0,38000
827,1,0,0,2007,406.0,3.0,29000
828,0,0,0,2000,1249.0,7.0,10500
829,0,1,0,2001,1053.0,7.0,8000
830,0,0,0,1979,981.0,11.0,11000
831,0,1,0,2002,695.0,1.0,18000
832,0,1,0,2003,162.0,5.0,15500
833,0,0,1,1988,6400.0,4.0,14000
834,0,1,0,2000,433.0,7.0,16500
835,0,0,1,1991,8442.0,4.0,18000
836,0,1,0,1995,6214.0,5.0,32500
837,0,0,0,2006,136.0,7.0,16500
838,0,1,0,1996,2164.0,2.0,22500
839,0,1,0,2005,4066.0,3.0,31000
840,0,1,0,1983,16413.0,15.0,40000
841,0,1,0,1993,9160.0,1.0,12500
842,0,1,0,2003,743.0,3.0,16500
843,0,0,1,2004,149.0,3.0,22500
844,0,1,0,1999,4409.0,2.0,25000
845,0,1,0,2001,653.0,7.0,15500
846,0,1,0,2000,6999.0,2.0,32000
847,0,1,0,1998,8935.0,2.0,45000
848,0,1,0,2001,389.0,2.0,20000
849,0,1,0,2007,6612.0,13.0,74000
850,0,1,0,1999,2189.0,2.0,24500
851,1,0,0,1996,6274.0,2.0,23500
852,0,1,0,2005,3999.0,12.0,45000
853,0,1,0,1999,1800.0,3.0,23500
854,0,1,0,2003,1066.0,2.0,32500
855,0,0,0,1999,1772.0,2.0,55000
856,0,1,0,2003,1310.0,5.0,18000
857,0,1,0,1997,1975.0,5.0,8500
858,0,1,0,2004,1211.0,1.0,8150
859,0,1,0,1998,9039.0,8.0,43000
860,0,0,0,1999,18899.0,14.0,80000
861,0,0,1,2005,1220.0,6.0,11000
862,0,1,0,2004,2398.0,3.0,28000
863,0,1,0,2002,7342.0,17.0,43000
864,0,0,1,2004,139.0,1.0,5500
865,0,0,1,1998,3439.0,4.0,27500
866,0,0,1,1997,9768.0,2.0,21500
867,0,0,1,1989,16552.0,12.0,51000
868,1,0,0,2002,1082.0,5.0,13000
869,0,0,0,2001,2343.0,3.0,10500
870,0,1,0,1975,784.0,5.0,15000
871,0,0,0,2000,1603.0,2.5,17500
872,0,0,1,2002,4211.0,13.0,81000
873,0,1,0,2005,4513.0,8.0,49000
874,0,1,0,2004,530.0,1.0,15500
875,0,1,0,2006,139.0,6.0,14000
876,0,0,1,1989,2894.0,4.0,14500
877,0,0,1,2005,2632.0,3.0,30000
878,0,1,0,2005,3263.0,8.0,66000
879,0,1,0,1999,8434.0,2.0,86000
880,0,0,0,1974,2678.0,8.0,19000
881,1,0,0,1995,9505.0,17.0,34000
882,0,1,0,2002,1947.0,1.0,37000
883,0,1,0,2002,2355.0,9.0,11500
884,1,0,0,2001,2889.0,8.0,48000
885,0,1,0,1994,1155.0,2.0,23000
886,0,1,0,2006,4906.0,6.0,75000
887,0,1,0,2006,1530.0,10.0,82000
888,0,0,0,1999,7276.0,10.0,47000
889,0,1,0,2001,1585.0,2.0,11500
890,0,1,0,1994,11237.0,8.0,108000
891,0,1,0,1996,4451.0,6.0,7500
892,0,0,0,1998,12610.0,5.0,24500
893,0,1,0,1996,8527.0,3.0,32500
894,0,1,0,1999,7695.0,4.0,24500
895,0,0,1,1991,16024.0,16.0,26500
896,0,1,0,2002,2408.0,4.0,7000
897,0,0,1,1999,4664.0,6.0,13500
898,0,1,0,1999,5596.0,2.0,29000
899,0,1,0,2002,5395.0,8.0,23000
900,0,0,1,1990,17913.0,16.0,34000
901,0,1,0,2002,105.0,4.0,34000
902,0,1,0,1997,11688.0,6.0,56000
903,0,0,1,1993,9152.0,4.0,19000
904,1,0,0,2006,8910.0,16.0,100000
905,0,1,0,2007,73.0,5.0,10500
906,0,0,0,1993,3441.0,3.0,28500
907,0,1,0,2003,1488.0,2.0,13500
908,0,0,1,2004,1839.0,6.0,15000
909,0,1,0,2003,3903.0,3.0,54000
910,0,1,0,2005,1739.0,4.0,32000
911,0,1,0,2006,2908.0,9.0,66000
912,0,0,0,1999,4564.0,9.0,33000
913,0,1,0,2001,9081.0,16.0,37000
914,0,1,0,1994,15128.0,14.0,53000
915,0,0,0,2005,350.0,4.0,25500
916,0,1,0,2003,2446.0,2.0,32000
917,0,1,0,2003,1451.0,2.0,33000
918,0,0,0,2002,7360.0,4.0,136000
919,1,0,0,2004,1104.0,5.0,12500
920,0,1,0,1998,4812.0,2.0,26500
921,0,0,0,2002,1353.0,8.0,14500
922,0,0,0,1999,800.0,5.0,12000
923,0,1,0,2001,1509.0,7.0,51000
924,0,1,0,2003,3548.0,3.0,54000
925,0,1,0,2005,2780.0,6.0,13000
926,0,1,0,2002,740.0,1.0,8500
927,0,1,0,1996,2580.0,7.0,6500
928,1,0,0,1998,1341.0,5.0,10000
929,0,0,0,1994,4454.0,6.0,7000
930,0,0,1,1997,12527.0,1.0,13500
931,0,0,0,1998,21625.0,15.0,26000
932,0,1,0,2001,753.0,9.0,16500
933,0,0,0,2006,1028.0,9.0,13000
934,0,1,0,2005,924.0,2.0,15000
935,0,0,0,2005,951.0,5.0,15500
936,0,1,0,1998,9867.0,15.0,67000
937,0,1,0,2007,5.0,1.0,16000
938,0,1,0,2001,5535.0,13.0,62000
939,0,0,0,2003,1449.0,8.0,13000
940,0,1,0,2006,791.0,8.0,11000
941,0,1,0,1997,9829.0,4.0,35000
942,0,0,1,2006,4640.0,3.0,30000
943,0,0,0,2006,1281.0,4.0,122000
944,0,0,0,2000,6674.0,13.0,51000
945,1,0,0,2001,11006.0,8.0,37000
946,0,1,0,2000,4983.0,3.0,39000
947,0,1,0,2004,2514.0,2.0,25000
948,0,1,0,2005,1942.0,10.0,55000
949,0,1,0,1999,8070.0,6.0,78000
950,0,1,0,2000,874.0,2.0,9500
951,0,1,0,1998,5096.0,12.0,44000
952,1,0,0,2001,877.0,1.0,38000
953,0,1,0,2002,1667.0,2.0,85000
954,0,0,1,2007,907.0,2.0,39000
955,0,1,0,1998,5012.0,9.0,29000
956,0,0,0,1996,6794.0,5.0,48000
957,0,1,0,2000,1191.0,2.0,30500
958,0,1,0,1993,17870.0,16.0,41000
959,0,0,0,1999,1622.0,5.0,7000
960,1,0,0,1996,2552.0,2.0,47500
961,0,1,0,1996,14961.0,3.0,19000
962,0,0,1,2005,1941.0,9.0,39000
963,0,1,0,2006,162.0,1.0,23000
964,0,1,0,2004,3875.0,10.0,69000
965,0,0,0,2001,7754.0,8.0,29000
966,0,1,0,2004,914.0,1.0,50000
967,0,0,0,2004,1749.0,5.0,13000
968,0,0,0,2007,236.0,7.0,15000
969,0,1,0,2002,317.0,5.0,14000
970,0,0,1,2007,322.0,12.0,100000
971,0,1,0,2001,9811.0,17.0,55000
972,0,0,0,1998,3212.0,3.0,30000
973,0,0,0,2002,1792.0,16.0,69000
974,0,1,0,1996,1532.0,2.0,18000
975,0,1,0,1998,8777.0,13.0,48000
976,0,1,0,2002,8589.0,17.0,71000
977,0,1,0,1996,3192.0,2.0,18500
978,0,1,0,2004,1702.0,10.0,61000
979,0,0,0,2005,3537.0,15.0,85000
980,1,0,0,1998,8396.0,11.0,71000
981,0,1,0,1998,316.0,2.0,20000
982,0,1,0,2004,1531.0,13.0,75000
983,0,0,1,2007,3.0,3.0,20080
984,0,1,0,1997,14437.0,19.0,91000
985,0,1,0,1999,661.0,5.0,11750
986,0,0,1,2006,1768.0,7.0,8000
987,0,1,0,1996,2574.0,5.0,6000
988,0,0,1,2002,322.0,6.0,15500
989,0,0,0,1996,9619.0,2.0,23000
990,0,1,0,2000,3144.0,2.0,27500
991,0,0,1,1996,4015.0,2.0,16500
992,0,1,0,2001,238.0,4.0,13000
993,0,1,0,1998,8897.0,16.0,54000
994,0,1,0,2000,4495.0,1.0,34500
995,0,1,0,2004,1979.0,6.0,11000
996,0,0,0,2005,1727.0,8.0,17000
997,0,0,1,1991,2002.0,4.0,18000
998,0,1,0,1998,10259.0,13.0,50000
999,0,0,1,1997,8195.0,10.0,28000
1000,0,1,0,2001,4545.0,9.0,32000
1001,0,1,0,1999,5663.0,8.0,38000
1002,0,0,1,2005,1317.0,2.0,25500
1003,0,1,0,2004,4632.0,4.0,25000
1004,0,1,0,2001,1287.0,2.0,32000
1005,0,1,0,1996,8807.0,14.0,20500
1006,0,0,0,1994,3915.0,4.0,15250
1007,0,1,0,1997,7140.0,4.0,34000
1008,0,0,0,1994,6194.0,3.0,25000
1009,0,0,0,1998,6763.0,3.0,17000
1010,0,1,0,1999,2258.0,3.0,10000
1011,0,1,0,2001,2322.0,2.0,26000
1012,0,0,1,1996,2988.0,10.0,31000
1013,1,0,0,2003,1946.0,3.0,13500
1014,0,1,0,2000,8323.0,14.0,40000
1015,0,1,0,2002,900.0,3.0,41000
1016,0,1,0,1998,8296.0,8.0,27500
1017,0,1,0,2004,1271.0,2.0,28000
1018,0,1,0,2004,1249.0,1.0,33000
1019,0,1,0,2002,156.0,7.0,17000
1020,0,1,0,2002,2746.0,2.0,37000
1021,0,0,0,2006,1645.0,4.0,118000
1022,0,1,0,1997,7601.0,2.0,14000
1023,0,1,0,2004,2006.0,6.0,10500
1024,0,1,0,2005,6910.0,6.0,90000
1025,0,1,0,2000,1748.0,2.0,12500
1026,0,0,0,2001,3193.0,3.0,47000
1027,1,0,0,2003,1548.0,5.0,24500
1028,0,1,0,1992,15424.0,10.0,52000
1029,0,0,1,2003,1607.0,2.0,31000
1030,0,0,0,2003,2361.0,1.0,39000
1031,1,0,0,2005,554.0,2.0,21000
1032,0,1,0,2004,1902.0,3.0,25000
1033,0,1,0,2000,272.0,5.0,7000
1034,0,0,1,2004,3586.0,14.0,80000
1035,0,0,0,2004,239.0,1.0,20500
1036,0,0,1,1989,4253.0,13.0,41000
1037,0,0,0,2002,3100.0,8.0,15500
1038,0,0,0,1991,2380.0,13.0,17000
1039,0,1,0,2003,660.0,1.0,28000
1040,0,1,0,1992,16616.0,10.0,43000
1041,0,1,0,2000,3959.0,2.0,33000
1042,0,0,0,2001,7954.0,2.0,28500
1043,0,0,1,2004,4454.0,9.0,28000
1044,0,1,0,2003,687.0,3.0,31500
1045,0,1,0,2000,5775.0,17.0,56000
1046,0,0,1,1995,6215.0,8.0,30500
1047,0,1,0,2004,2036.0,10.0,75000
1048,1,0,0,2002,3236.0,6.0,17000
1049,0,1,0,2006,2224.0,15.0,72000
1050,0,1,0,1994,3657.0,9.0,22500
1051,0,1,0,1999,9044.0,13.0,64000
1052,0,1,0,1993,9419.0,10.0,44000
1053,0,1,0,1998,19687.0,4.0,85000
1054,1,0,0,1997,203.0,13.0,27000
1055,0,0,1,2005,96.0,5.0,18000
1056,1,0,0,1991,6238.0,6.0,10000
1057,0,1,0,2002,3436.0,1.0,34000
1058,0,0,0,2003,2206.0,6.0,14500
1059,0,0,1,2000,4041.0,16.0,35000
1060,0,1,0,1996,2769.0,3.0,24000
1061,0,1,0,2004,2809.0,3.0,35000
1062,0,1,0,2005,664.0,13.0,86000
1063,0,1,0,2006,10778.0,16.0,80000
1064,0,1,0,2001,6153.0,1.0,19000
1065,0,1,0,2005,611.0,2.0,10000
1066,0,0,1,2001,7594.0,11.0,74000
1067,0,1,0,1992,8393.0,3.0,13000
1068,1,0,0,2002,904.0,5.0,10500
1069,0,0,0,2005,2258.0,1.0,12000
1070,0,0,1,1993,9997.0,6.0,33000
1071,0,1,0,2005,1938.0,4.0,14500
1072,0,0,0,2004,2072.0,6.0,12000
1073,0,1,0,2002,8212.0,11.0,41000
1074,0,0,1,1995,7316.0,2.0,22000
1075,0,1,0,1998,5559.0,17.0,105000
1076,0,0,1,2004,1303.0,3.0,9000
1077,0,0,1,2003,1942.0,5.0,12000
1078,0,1,0,2000,5649.0,3.0,32000
1079,0,1,0,2002,3966.0,10.0,25000
1080,0,0,1,2004,1013.0,4.0,12500
1081,0,0,1,2000,3491.0,9.0,27000
1082,0,1,0,2004,1461.0,1.0,24500
1083,0,1,0,2003,3089.0,10.0,64000
1084,1,0,0,1994,23215.0,14.0,55000
1085,1,0,0,1987,16845.0,17.0,23000
1086,0,0,0,2002,2275.0,7.0,16500
1087,1,0,0,2001,3070.0,9.0,43000
1088,0,0,0,1999,1197.0,9.0,15500
1089,0,1,0,2002,438.0,5.0,16000
1090,0,1,0,2002,5344.0,13.0,44000
1091,0,0,0,2000,871.0,2.0,28500
1092,0,1,0,2002,5293.0,11.0,98000
1093,0,0,1,2007,7042.0,8.0,48000
1094,0,0,0,2004,1824.0,5.0,26000
1095,0,1,0,2004,2201.0,3.0,8000
1096,0,1,0,2002,3827.0,8.0,56000
1097,0,1,0,2003,2394.0,2.0,33000
1098,0,1,0,2002,3657.0,3.0,56000
1099,0,1,0,2004,1950.0,13.0,88000
1100,0,0,0,2000,1538.0,2.0,32000
1101,0,1,0,2002,916.0,4.0,20000
1102,0,1,0,2006,3005.0,6.0,61000
1103,1,0,0,1999,8727.0,12.0,44000
1104,0,1,0,1987,2156.0,3.0,24500
1105,0,0,0,1976,8595.0,8.0,20000
1106,0,1,0,2007,940.0,1.0,32000
1107,0,0,0,2003,1295.0,1.0,10500
1108,0,0,0,1999,2342.0,2.0,9000
1109,1,0,0,2004,2368.0,15.0,25000
1110,0,1,0,2003,5412.0,8.0,56000
1111,0,0,1,1988,2808.0,4.0,12500
1112,0,1,0,1998,2457.0,2.0,26000
1113,0,0,1,1998,5581.0,4.0,38000
1114,0,1,0,1999,7048.0,3.0,38000
1115,0,1,0,2006,462.0,4.0,10500
1116,0,0,1,2006,25.0,3.0,16500
1117,0,0,0,1997,694.0,2.0,31000
1118,0,0,0,1999,2116.0,2.0,11500
1119,0,1,0,1996,5259.0,2.5,16000
1120,0,0,0,1997,12077.0,15.0,16500
1121,0,0,1,2005,1809.0,7.0,34000
1122,0,1,0,2002,1807.0,5.0,60000
1123,0,1,0,1994,14572.0,10.0,54000
1124,1,0,0,1995,10503.0,15.0,28500
1125,0,1,0,1998,7593.0,13.0,51000
1126,0,0,0,1991,7709.0,2.0,13000
1127,0,0,0,1998,10365.0,4.0,106000
1128,1,0,0,2002,3951.0,15.0,93000
1129,0,1,0,2000,544.0,2.0,15000
1130,0,1,0,1995,2434.0,10.0,44000
1131,0,1,0,2005,2449.0,10.0,54000
1132,0,1,0,2006,1131.0,8.0,10500
1133,0,0,1,1997,1830.0,7.0,9500
1134,0,1,0,2005,2009.0,1.0,40000
1135,0,0,0,1998,2686.0,1.0,20500
1136,0,1,0,1999,5286.0,4.0,26000
1137,0,0,1,1999,13885.0,20.0,100000
1138,0,1,0,2005,432.0,2.0,29500
1139,0,1,0,1989,2425.0,3.0,25000
1140,0,1,0,1996,17405.0,12.0,32000
1141,0,1,0,2001,8202.0,16.0,81000
1142,0,1,0,2001,2854.0,1.0,30000
1143,0,1,0,2004,157.0,9.0,20000
1144,0,0,0,2004,5025.0,17.0,79000
1145,0,0,0,1997,4236.0,2.0,26000
1146,0,0,0,1998,2748.0,2.0,23500
1147,0,0,0,1992,6772.0,11.0,21000
1148,0,0,0,1998,10642.0,17.0,71000
1149,0,1,0,2005,414.0,7.0,14500
1150,0,0,0,2004,642.0,7.0,20000
1151,0,0,0,2001,956.0,9.0,12500
1152,0,0,1,2004,74.0,2.0,28500
1153,0,1,0,2006,1733.0,9.0,48000
1154,0,1,0,2004,1596.0,2.0,38000
1155,0,0,0,2001,11589.0,11.0,79000
1156,0,1,0,1998,7825.0,3.0,29000
1157,0,0,0,1994,4481.0,3.0,22500
1158,0,1,0,1992,5753.0,4.0,12500
1159,0,0,1,2004,1285.0,2.0,32500
1160,0,1,0,2003,5143.0,5.0,67000
1161,0,1,0,2003,894.0,2.0,36000
1162,0,0,1,1981,7666.0,11.0,8500
1163,0,1,0,2006,2551.0,10.0,55000
1164,0,0,0,1999,2473.0,2.0,23500
1165,0,1,0,2002,4101.0,2.0,39000
1166,0,1,0,1998,9255.0,17.0,91000
1167,0,0,0,2002,3622.0,2.0,52000
1168,0,0,1,2002,3903.0,13.0,88000
1169,0,1,0,2002,3315.0,2.0,35000
1170,0,1,0,1997,4340.0,8.0,45000
1171,0,0,0,1999,6322.0,12.0,53000
1172,0,1,0,1998,6655.0,3.0,47000
1173,0,1,0,2003,727.0,3.0,23000
1174,0,1,0,1999,4326.0,13.0,69000
1175,1,0,0,1999,5590.0,3.0,23000
1176,0,1,0,2002,537.0,5.0,16000
1177,0,1,0,2003,3186.0,1.0,22000
1178,0,0,1,2000,9608.0,7.0,120000
1179,1,0,0,2004,1010.0,5.0,13000
1180,0,1,0,2003,1158.0,3.0,19000
1181,0,1,0,1998,8588.0,11.0,33000
1182,0,1,0,2000,2265.0,12.0,25500
1183,0,0,0,2001,1607.0,5.0,8500
1184,0,0,1,2006,1998.0,8.0,13000
1185,0,1,0,2002,1139.0,9.0,79000
1186,0,1,0,2006,1466.0,7.0,54000
1187,0,1,0,2005,4671.0,5.0,42000
1188,0,0,0,2006,700.0,5.0,11000
1189,0,0,0,2005,2221.0,2.0,38000
1190,0,0,1,2000,10041.0,11.0,45000
1191,0,1,0,1987,16400.0,3.0,42000
1192,0,1,0,2001,3003.0,2.0,27500
1193,0,1,0,2001,8611.0,3.0,18500
1194,0,0,1,2005,2577.0,2.0,37000
1195,0,0,0,2005,1147.0,9.0,12500
1196,0,1,0,2002,4368.0,1.0,18500
1197,0,0,0,2004,919.0,13.0,88000
1198,0,1,0,1998,6748.0,1.0,13500
1199,0,0,0,2003,4292.0,2.0,36000
1200,0,1,0,1997,4220.0,2.0,26000
1201,0,1,0,1988,10596.0,10.0,44000
1202,0,1,0,1987,2129.0,1.0,13000
1203,0,1,0,2002,5682.0,1.0,33000
1204,0,1,0,2005,1158.0,4.0,16500
1205,0,0,1,1998,21139.0,15.0,93000
1206,1,0,0,2005,545.0,5.0,17000
1207,0,1,0,1995,17530.0,4.0,92000
1208,0,0,0,1998,4698.0,8.0,33000
1209,0,1,0,2006,8.0,3.0,20500
1210,0,1,0,1999,7826.0,6.0,23500
